time,ax,ay,az,atotal
125.381,5.36,17.57,10.08,20.95
125.391,4.11,15.74,10.16,19.18
125.402,3.26,13.76,9.02,16.77
125.412,2.94,11.93,7.60,14.45
125.422,3.21,10.26,6.51,12.57
125.432,4.35,9.17,5.59,11.59
125.442,5.49,9.27,4.44,11.66
125.452,5.49,8.79,4.16,11.17
125.462,6.22,7.96,3.98,10.85
125.472,7.46,7.32,3.64,11.06
125.485,8.26,6.69,3.69,11.25
125.492,9.21,5.72,4.25,11.64
125.503,10.73,4.83,4.42,12.57
125.513,12.53,4.08,3.65,13.68
125.523,14.50,3.40,2.34,15.07
125.533,16.26,2.36,1.09,16.47
125.543,17.83,-0.25,0.25,17.83
125.553,20.55,-4.30,1.93,21.09
125.563,17.00,-7.73,1.57,18.74
125.573,14.43,-10.03,2.03,17.69
125.583,12.82,-11.65,5.07,18.05
125.593,10.72,-10.44,7.75,16.85
125.603,10.99,-6.35,9.87,16.07
125.613,12.27,-2.21,10.64,16.39
125.623,12.94,-0.56,9.54,16.09
125.633,12.64,-1.63,7.31,14.69
125.643,11.65,-3.93,4.76,13.19
125.653,10.55,-5.77,3.33,12.48
125.664,9.16,-6.66,2.55,11.61
125.674,7.43,-7.39,1.84,10.64
125.684,5.30,-8.20,1.43,9.87
125.694,3.85,-9.09,1.48,9.98
125.704,3.75,-9.69,2.03,10.58
125.714,4.61,-9.91,2.45,11.20
125.724,6.07,-9.58,3.41,11.84
125.734,7.33,-9.32,3.44,12.35
125.744,7.48,-9.26,2.35,12.13
125.754,7.22,-8.69,1.27,11.37
125.764,6.73,-8.38,0.48,10.76
125.774,6.62,-8.36,0.27,10.66
125.785,6.85,-8.39,0.10,10.83
125.795,7.39,-8.16,-0.03,11.01
125.805,8.29,-7.81,-0.28,11.40
125.815,9.63,-7.71,-0.47,12.34
125.825,11.41,-7.85,-0.16,13.85
125.835,13.29,-7.86,0.32,15.44
125.845,15.13,-7.43,0.72,16.87
125.855,16.68,-6.69,0.31,17.98
125.865,17.38,-5.87,-0.30,18.34
125.875,17.47,-5.53,-1.22,18.36
125.885,17.57,-5.84,-2.73,18.72
125.895,16.00,-6.54,-5.72,18.21
125.906,12.94,-6.90,-9.26,17.34
125.916,10.13,-6.75,-10.74,16.23
125.926,7.86,-7.21,-11.86,15.95
125.936,6.83,-7.82,-12.96,16.61
125.946,6.03,-7.63,-13.94,16.99
125.956,5.72,-6.87,-15.14,17.58
125.966,5.00,-5.75,-16.46,18.14
125.976,4.29,-4.54,-18.02,19.07
125.986,3.28,-3.45,-18.54,19.14
125.997,2.53,-3.12,-18.05,18.50
126.007,1.65,-3.08,-16.78,17.15
126.017,0.81,-3.15,-15.14,15.49
126.027,1.16,-3.68,-12.42,13.01
126.036,2.76,-3.13,-9.00,9.92
126.047,5.07,-1.10,-6.35,8.20
126.057,6.52,1.59,-4.99,8.36
126.067,6.62,4.21,-4.58,9.08
126.077,6.07,6.09,-3.77,9.39
126.087,5.54,7.78,-3.61,10.21
126.097,5.27,9.43,-4.11,11.55
126.107,5.44,10.47,-4.29,12.56
126.117,5.89,11.45,-4.15,13.53
126.127,5.79,12.66,-4.41,14.60
126.137,5.33,13.14,-4.89,15.00
126.147,4.33,13.43,-6.00,15.33
126.157,3.02,13.99,-7.16,16.01
126.168,2.09,14.00,-6.95,15.77
126.178,1.71,13.50,-5.72,14.76
126.188,1.71,13.17,-4.73,14.10
126.198,2.03,12.82,-3.92,13.56
126.208,2.49,12.48,-4.00,13.34
126.218,2.91,12.42,-4.40,13.49
126.228,3.40,12.13,-4.19,13.28
126.238,4.20,11.48,-3.66,12.76
126.248,4.74,10.99,-3.96,12.61
126.258,4.82,10.21,-4.45,12.14
126.269,4.80,8.34,-4.58,10.66
126.278,4.78,6.16,-5.02,9.28
126.288,4.77,4.01,-5.85,8.55
126.298,4.92,1.42,-6.66,8.40
126.309,5.19,-1.12,-7.28,9.01
126.319,5.70,-3.51,-7.64,10.16
126.329,6.11,-5.68,-7.53,11.24
126.339,6.30,-7.46,-7.14,12.10
126.349,6.48,-8.71,-6.39,12.59
126.359,6.65,-9.33,-6.14,13.00
126.369,7.22,-9.34,-6.69,13.57
126.379,7.58,-8.86,-7.33,13.77
126.389,7.64,-7.88,-8.54,13.91
126.399,7.80,-6.84,-9.56,14.11
126.410,8.18,-6.40,-9.64,14.17
126.419,8.82,-6.12,-8.85,13.91
126.430,9.28,-5.76,-7.49,13.24
126.440,10.03,-5.43,-6.42,13.09
126.450,10.82,-5.24,-5.08,13.05
126.460,11.02,-5.06,-4.16,12.82
126.470,10.56,-5.01,-4.01,12.36
126.480,9.74,-5.36,-4.23,11.89
126.490,8.88,-6.33,-4.36,11.75
126.500,8.33,-8.25,-3.64,12.28
126.510,7.70,-9.72,-1.42,12.48
126.520,6.93,-10.35,-0.02,12.45
126.530,5.99,-11.37,0.20,12.86
126.540,5.29,-11.40,0.70,12.59
126.551,5.13,-10.91,1.43,12.14
126.561,5.68,-10.94,2.24,12.53
126.571,6.47,-10.98,2.88,13.06
126.581,7.53,-10.95,3.00,13.62
126.591,8.61,-10.71,3.08,14.09
126.601,9.48,-10.72,3.16,14.66
126.611,9.98,-10.81,3.52,15.13
126.621,10.09,-10.49,3.79,15.04
126.631,10.37,-9.88,3.52,14.75
126.641,10.75,-9.22,2.68,14.41
126.651,11.19,-8.51,1.86,14.18
126.661,11.44,-7.76,1.64,13.92
126.672,11.50,-7.02,1.82,13.60
126.682,11.63,-6.33,2.27,13.44
126.692,11.53,-5.83,3.03,13.27
126.702,11.34,-5.44,3.98,13.19
126.712,11.20,-5.35,4.88,13.33
126.722,11.00,-5.35,5.76,13.51
126.732,10.85,-5.29,6.76,13.83
126.742,10.72,-5.38,7.55,14.17
126.752,10.46,-5.59,8.12,14.37
126.762,10.02,-5.72,8.73,14.47
126.772,9.59,-5.76,9.38,14.60
126.782,9.22,-5.81,9.94,14.75
126.793,9.14,-5.76,10.18,14.84
126.802,8.83,-5.62,10.24,14.65
126.813,8.00,-5.34,10.27,14.07
126.823,7.35,-5.00,10.35,13.64
126.833,6.97,-4.62,10.60,13.50
126.843,6.86,-4.17,11.00,13.61
126.853,6.99,-3.99,11.13,13.73
126.863,7.39,-3.96,11.01,13.84
126.873,8.07,-3.57,11.14,14.21
126.883,8.07,-2.92,11.36,14.24
126.893,7.41,-1.73,11.76,14.01
126.903,7.33,0.01,12.43,14.43
126.913,8.58,1.44,13.84,16.35
126.923,8.97,2.28,12.92,15.90
126.934,9.15,3.57,12.65,16.01
126.944,10.94,5.97,12.73,17.82
126.954,11.97,8.02,11.55,18.46
126.964,12.61,10.19,9.89,18.99
126.974,12.43,12.31,7.60,19.07
126.984,11.30,13.48,5.96,18.57
126.994,10.86,13.91,4.88,18.31
127.004,11.75,13.16,3.62,18.01
127.014,12.59,12.31,1.98,17.72
127.024,13.67,12.12,-0.42,18.28
127.034,14.84,11.23,-2.95,18.84
127.044,16.60,9.56,-5.85,20.03
127.055,17.83,8.73,-8.07,21.43
127.065,18.56,9.30,-9.59,22.87
127.075,19.72,10.23,-11.37,24.96
127.085,20.87,10.44,-12.68,26.56
127.095,21.43,10.23,-12.86,27.01
127.105,21.94,9.43,-12.90,27.14
127.115,21.86,7.78,-13.18,26.69
127.125,21.05,6.33,-13.05,25.56
127.135,19.94,5.18,-12.59,24.14
127.145,18.13,4.26,-12.08,22.19
127.155,16.06,3.74,-11.27,19.97
127.165,14.48,3.27,-10.36,18.10
127.176,13.16,2.62,-9.24,16.29
127.185,12.06,1.73,-7.75,14.44
127.196,11.15,0.92,-6.40,12.89
127.206,10.38,0.06,-5.66,11.82
127.216,9.66,-1.04,-5.32,11.08
127.226,8.84,-2.48,-4.79,10.35
127.236,7.85,-3.97,-4.23,9.76
127.246,6.89,-5.27,-3.76,9.45
127.256,5.75,-6.46,-3.63,9.38
127.266,4.48,-7.44,-3.84,9.50
127.276,3.45,-7.95,-4.16,9.62
127.286,2.51,-8.10,-4.69,9.69
127.296,1.61,-8.10,-5.31,9.82
127.306,1.24,-8.18,-5.97,10.20
127.316,1.32,-8.54,-6.46,10.78
127.326,1.47,-9.24,-6.53,11.41
127.337,1.65,-10.13,-6.24,12.01
127.347,1.83,-11.04,-5.65,12.54
127.357,2.21,-11.92,-5.06,13.14
127.367,2.65,-12.64,-4.65,13.73
127.377,2.86,-13.09,-4.20,14.04
127.387,3.17,-13.27,-3.80,14.17
127.397,3.76,-13.10,-3.62,14.10
127.407,4.68,-12.66,-3.40,13.92
127.417,5.83,-11.70,-3.35,13.50
127.427,6.62,-9.92,-3.61,12.46
127.437,6.58,-8.49,-3.53,11.31
127.447,6.39,-7.94,-3.56,10.79
127.458,5.88,-7.20,-4.25,10.22
127.467,5.16,-6.08,-4.92,9.37
127.478,4.57,-5.31,-4.81,8.49
127.488,4.59,-4.45,-4.91,8.06
127.498,4.63,-3.71,-5.29,7.95
127.508,4.91,-2.99,-6.08,8.37
127.518,5.61,-2.04,-7.98,9.97
127.528,6.81,-1.61,-10.30,12.45
127.538,8.86,-0.38,-13.16,15.87
127.548,10.97,2.94,-16.95,20.41
127.558,13.60,6.20,-20.42,25.31
127.568,16.99,7.57,-21.51,28.43
127.579,20.59,8.27,-20.95,30.51
127.589,23.25,9.42,-19.95,32.05
127.599,24.78,11.10,-19.32,33.32
127.609,25.26,11.67,-18.15,33.22
127.619,25.90,11.65,-16.29,32.74
127.629,26.57,11.89,-13.74,32.19
127.639,26.96,12.01,-10.72,31.41
127.649,26.98,11.52,-7.36,30.25
127.659,26.55,10.83,-3.94,28.94
127.669,26.23,10.55,-1.37,28.30
127.680,26.02,10.88,0.43,28.21
127.690,25.80,11.71,1.27,28.35
127.700,25.54,12.20,1.08,28.33
127.710,24.51,12.11,0.64,27.35
127.720,23.22,11.00,0.27,25.69
127.730,21.84,9.17,0.25,23.68
127.740,20.70,7.05,0.71,21.88
127.750,20.15,4.47,1.45,20.70
127.760,20.87,0.85,2.65,21.06
127.770,21.54,-3.16,5.10,22.36
127.780,21.97,-6.48,7.01,23.95
127.790,21.35,-9.02,8.70,24.75
127.800,19.85,-10.51,9.91,24.55
127.810,18.39,-11.33,10.21,23.90
127.820,17.19,-11.59,9.96,23.00
127.830,16.45,-11.65,9.57,22.31
127.841,15.90,-11.72,9.64,21.98
127.850,15.73,-11.29,9.90,21.75
127.861,15.80,-10.66,10.02,21.53
127.871,15.71,-10.36,10.32,21.46
127.881,15.43,-10.30,10.65,21.39
127.891,15.20,-10.24,10.64,21.19
127.901,14.91,-9.80,9.95,20.43
127.911,13.95,-8.82,8.93,18.76
127.921,13.07,-8.10,7.70,17.19
127.931,12.96,-7.91,6.03,16.34
127.941,12.93,-7.98,4.38,15.81
127.951,12.64,-8.01,3.47,15.37
127.961,13.06,-7.75,2.72,15.43
127.971,13.59,-7.41,1.52,15.55
127.982,13.67,-7.52,0.24,15.60
127.992,13.06,-8.29,-0.67,15.48
128.002,11.63,-9.70,-1.10,15.18
128.012,9.82,-11.21,-1.30,14.96
128.022,7.45,-11.90,-1.26,14.10
128.032,5.53,-11.69,-1.15,12.98
128.042,5.06,-10.69,-0.50,11.84
128.052,4.65,-10.40,-0.25,11.40
128.062,5.08,-10.08,-0.15,11.29
128.072,6.25,-8.92,-0.13,10.89
128.082,6.97,-7.74,-0.47,10.43
128.092,6.97,-7.19,-0.63,10.03
128.102,6.92,-6.92,-0.68,9.81
128.113,6.91,-6.74,-0.55,9.67
128.123,6.93,-6.54,-0.10,9.53
128.133,7.18,-6.35,-0.04,9.58
128.143,7.61,-6.57,-0.61,10.07
128.153,7.89,-7.11,-1.07,10.67
128.163,7.78,-7.07,-1.32,10.60
128.173,7.50,-6.31,-1.19,9.87
128.183,7.22,-5.26,-0.40,8.95
128.193,6.78,-4.58,0.20,8.18
128.204,7.17,-4.12,0.76,8.30
128.213,7.65,-4.15,1.61,8.85
128.223,7.58,-4.50,2.60,9.19
128.234,7.38,-5.09,2.93,9.43
128.244,7.01,-5.93,2.40,9.49
128.254,6.08,-6.78,1.46,9.23
128.264,4.58,-7.37,-0.23,8.68
128.274,3.21,-7.71,-3.17,8.93
128.284,2.34,-8.36,-6.44,10.81
128.294,2.35,-10.33,-9.42,14.18
128.304,2.72,-12.46,-12.32,17.73
128.314,2.57,-13.44,-14.17,19.70
128.324,3.67,-13.24,-14.37,19.88
128.334,5.30,-11.85,-12.66,18.13
128.345,6.71,-9.24,-9.28,14.72
128.354,10.61,-6.31,-6.06,13.75
128.365,15.75,-3.50,-2.40,16.31
128.375,19.55,-1.34,0.44,19.60
128.385,21.45,0.54,1.71,21.52
128.395,20.46,2.49,1.35,20.66
128.405,16.93,3.56,-0.79,17.32
128.415,13.16,3.35,-3.15,13.94
128.425,10.78,2.71,-3.93,11.79
128.435,10.10,2.16,-1.61,10.46
128.445,10.56,1.61,1.91,10.85
128.455,10.91,1.33,5.21,12.17
128.465,10.34,1.76,7.79,13.07
128.475,8.68,2.30,9.29,12.92
128.486,5.93,3.07,9.99,12.02
128.495,3.41,4.22,9.95,11.34
128.506,1.96,5.39,9.28,10.90
128.516,2.10,6.52,8.12,10.62
128.526,2.97,7.63,7.09,10.83
128.536,3.44,8.14,6.16,10.77
128.546,3.00,7.47,5.49,9.74
128.556,1.99,6.33,5.86,8.85
128.566,0.93,5.20,7.17,8.91
128.576,-0.63,3.91,9.06,9.88
128.586,-2.19,2.46,11.03,11.52
128.596,-3.57,1.05,12.95,13.47
128.606,-4.71,-0.19,14.62,15.37
128.616,-5.43,-0.99,15.57,16.52
128.627,-5.56,-1.30,15.53,16.54
128.637,-5.29,-1.12,14.74,15.70
128.647,-4.73,-0.52,13.56,14.37
128.657,-3.96,0.26,12.43,13.05
128.667,-2.45,1.64,11.61,11.98
128.677,-2.14,2.26,10.38,10.83
128.687,-2.77,1.49,8.55,9.11
128.697,-2.77,1.40,6.80,7.47
128.707,-2.03,1.74,6.48,7.02
128.717,-1.08,1.74,7.36,7.64
128.727,-0.74,1.16,7.57,7.69
128.737,-1.15,0.14,6.85,6.95
128.748,-1.55,-0.74,5.80,6.04
128.758,-1.43,-1.09,4.92,5.23
128.769,-0.80,-0.72,3.86,4.01
128.778,-0.16,0.02,2.77,2.77
128.788,-0.12,0.61,1.75,1.85
128.798,0.16,1.52,0.16,1.53
128.808,-1.11,2.01,-1.26,2.62
128.818,-1.78,2.34,-1.97,3.54
128.828,-1.72,2.86,-2.58,4.22
128.838,-1.08,3.30,-2.89,4.52
128.848,-0.45,3.36,-3.43,4.82
128.858,-0.31,3.42,-3.49,4.90
128.868,-0.28,3.49,-3.19,4.74
128.878,0.17,3.51,-2.89,4.55
128.889,0.67,3.52,-2.73,4.51
128.899,1.18,3.69,-2.57,4.64
128.909,1.95,3.73,-2.45,4.87
128.919,2.60,3.44,-2.67,5.07
128.929,2.87,3.09,-3.04,5.20
128.939,2.64,2.35,-3.39,4.90
128.949,2.50,1.73,-3.54,4.67
128.959,2.45,1.35,-3.53,4.50
128.969,2.33,0.92,-3.22,4.09
128.979,1.42,0.81,-2.16,2.70
128.989,0.75,0.81,-1.38,1.77
128.999,0.80,0.59,-1.18,1.54
129.010,1.11,0.11,-1.14,1.59
129.020,1.52,-0.40,-1.31,2.05
129.030,1.70,-0.97,-1.41,2.41
129.040,1.63,-1.49,-1.62,2.74
129.050,1.37,-1.78,-2.18,3.13
129.060,0.94,-1.65,-3.01,3.56
129.070,0.24,-1.36,-3.58,3.83
129.080,-0.17,-1.13,-3.49,3.68
129.090,-0.22,-1.03,-2.98,3.16
129.100,-0.18,-1.05,-2.05,2.31
129.110,-0.14,-1.29,-1.14,1.73
129.120,-0.22,-1.99,-0.31,2.02
129.130,-0.45,-3.11,1.64,3.54
129.140,-0.75,-4.01,3.26,5.22
129.151,-1.23,-4.34,2.45,5.13
129.161,-1.42,-4.88,3.70,6.29
129.171,-0.93,-5.37,4.26,6.92
129.181,0.48,-5.32,4.39,6.91
129.191,2.43,-4.58,4.14,6.63
129.201,4.62,-3.07,3.63,6.63
129.211,6.02,-1.41,2.82,6.80
129.221,5.86,-0.36,1.64,6.10
129.231,4.90,-0.20,0.27,4.91
129.241,3.72,-0.46,-1.08,3.90
129.251,2.68,-0.79,-1.92,3.39
129.261,2.14,-1.27,-2.07,3.24
129.272,1.89,-1.71,-2.82,3.80
129.282,1.25,-1.91,-3.24,3.97
129.292,0.63,-2.16,-3.48,4.14
129.302,0.09,-2.68,-3.50,4.41
129.312,-0.32,-3.11,-3.22,4.49
129.322,-0.59,-3.21,-2.94,4.40
129.332,-0.65,-3.09,-2.97,4.33
129.342,-0.73,-3.07,-3.11,4.44
129.352,-0.71,-3.17,-3.11,4.49
129.362,-0.52,-3.40,-2.87,4.48
129.372,-0.29,-3.69,-2.46,4.45
129.382,0.04,-3.70,-2.23,4.32
129.392,0.40,-3.32,-2.29,4.06
129.402,0.81,-2.77,-2.70,3.95
129.413,0.94,-2.13,-3.33,4.06
129.423,0.70,-1.37,-4.01,4.29
129.433,0.36,-0.48,-4.65,4.68
129.443,0.29,0.52,-5.16,5.19
129.453,0.64,1.56,-5.48,5.73
129.463,1.61,2.68,-5.39,6.24
129.473,2.95,3.75,-4.83,6.79
129.483,4.35,4.39,-3.93,7.33
129.493,5.16,4.62,-2.91,7.51
129.503,4.65,4.37,-2.23,6.76
129.513,2.76,3.81,-2.35,5.26
129.523,0.37,3.12,-2.88,4.26
129.534,-1.75,2.63,-3.35,4.60
129.544,-3.05,2.71,-3.68,5.49
129.554,-3.43,3.18,-3.53,5.86
129.564,-2.82,3.67,-2.81,5.42
129.574,-1.43,4.19,-1.68,4.73
129.584,-0.16,4.71,-0.36,4.73
129.594,0.68,5.14,0.80,5.24
129.604,1.25,5.32,1.44,5.65
129.614,1.38,5.29,1.84,5.77
129.624,1.22,5.01,2.36,5.67
129.634,0.82,4.66,2.85,5.52
129.645,0.45,4.30,3.23,5.40
129.655,0.46,4.02,3.49,5.35
129.664,0.63,3.72,3.63,5.24
129.675,0.70,3.33,3.71,5.03
129.685,0.53,2.78,3.77,4.71
129.695,0.39,2.13,3.92,4.48
129.705,0.39,1.55,3.98,4.29
129.715,0.34,1.08,4.07,4.23
129.725,0.17,0.58,4.36,4.40
129.735,0.21,0.18,4.88,4.88
129.745,0.35,0.03,5.33,5.34
129.755,0.38,-0.15,5.67,5.69
129.765,0.35,-0.30,5.83,5.85
129.776,0.36,-0.44,5.87,5.90
129.786,0.54,-0.47,5.75,5.79
129.796,0.50,-0.39,5.45,5.49
129.806,0.51,-0.30,5.13,5.17
129.816,0.57,-0.03,4.65,4.68
129.826,0.59,0.20,4.10,4.15
129.836,0.74,0.40,3.62,3.72
129.846,0.93,0.51,3.38,3.54
129.856,1.22,0.60,3.33,3.59
129.866,1.60,0.66,3.28,3.71
129.876,1.94,0.72,3.15,3.77
129.886,2.12,0.80,2.91,3.69
129.896,2.11,0.88,2.61,3.47
129.906,1.77,0.74,2.32,3.01
129.917,1.12,0.49,2.10,2.43
129.927,0.46,0.19,1.97,2.03
129.937,-0.08,-0.17,2.07,2.08
129.947,-0.42,-0.36,2.30,2.37
129.957,-0.51,-0.17,2.62,2.68
129.967,-0.94,0.21,2.85,3.01
129.977,-1.58,0.77,2.92,3.41
129.987,-2.02,1.43,2.77,3.71
129.997,-2.29,2.25,2.37,3.99
130.007,-2.30,3.34,1.93,4.49
130.017,-2.08,4.53,1.40,5.18
130.027,-1.74,5.86,0.49,6.13
130.038,-0.28,7.16,-0.01,7.16
130.048,0.09,8.15,-1.81,8.35
130.058,-0.90,8.91,-5.11,10.31
130.068,-0.43,9.20,-5.94,10.97
130.078,-1.46,8.66,-6.82,11.12
130.088,-2.06,7.28,-7.09,10.37
130.098,-1.90,5.28,-6.23,8.38
130.108,-1.39,3.29,-4.67,5.88
130.118,-1.12,1.66,-2.93,3.55
130.128,-0.93,0.26,-1.52,1.80
130.138,-0.69,-0.87,-0.42,1.19
130.148,-0.51,-1.59,0.28,1.70
130.159,-0.42,-1.95,0.69,2.10
130.168,-0.55,-2.29,1.02,2.57
130.179,-0.89,-2.68,1.09,3.03
130.189,-1.27,-3.10,1.08,3.52
130.199,-1.68,-3.49,1.31,4.08
130.209,-2.02,-3.67,1.60,4.48
130.219,-2.16,-3.78,1.95,4.77
130.229,-1.98,-4.05,2.63,5.22
130.239,-2.25,-4.64,2.76,5.85
130.249,-2.89,-5.45,2.18,6.54
130.259,-3.56,-6.06,1.61,7.21
130.269,-4.82,-6.74,0.96,8.35
130.279,-6.90,-7.76,0.19,10.38
130.289,-8.85,-8.96,-0.40,12.60
130.300,-9.46,-9.89,-0.36,13.69
130.310,-7.81,-9.72,0.64,12.49
130.320,-4.34,-8.39,2.27,9.71
130.330,0.48,-6.40,3.92,7.52
130.340,6.08,-3.43,5.99,9.20
130.350,10.58,-0.59,7.91,13.23
130.360,12.91,1.00,8.45,15.46
130.370,13.34,2.15,6.93,15.18
130.380,12.91,3.10,4.80,14.12
130.390,13.01,3.66,2.91,13.82
130.400,13.14,3.92,1.72,13.82
130.410,12.73,3.81,1.45,13.37
130.420,12.09,3.20,1.51,12.60
130.430,11.19,2.31,1.71,11.56
130.441,9.92,1.20,1.86,10.17
130.451,8.59,-0.11,1.90,8.79
130.461,7.18,-1.42,1.91,7.56
130.471,5.80,-2.38,1.77,6.51
130.481,4.53,-2.98,1.39,5.59
130.491,3.37,-3.49,0.80,4.92
130.501,2.28,-4.01,0.10,4.62
130.511,1.33,-4.48,-0.46,4.69
130.521,0.56,-4.87,-0.69,4.95
130.531,0.17,-5.17,-0.87,5.24
130.541,0.11,-5.43,-1.17,5.56
130.551,-0.07,-5.71,-1.63,5.94
130.562,-0.19,-6.09,-2.33,6.53
130.572,-0.11,-6.55,-3.36,7.36
130.582,-0.03,-7.08,-4.64,8.46
130.592,0.19,-7.66,-6.05,9.76
130.602,0.77,-8.18,-7.30,10.99
130.612,1.17,-8.53,-8.06,11.79
130.622,1.39,-8.40,-8.08,11.74
130.632,2.07,-7.30,-7.64,10.77
130.642,3.14,-5.27,-6.67,9.06
130.652,4.78,-2.67,-5.52,7.78
130.663,7.37,0.42,-4.11,8.45
130.672,8.27,2.77,-3.25,9.31
130.683,7.65,3.83,-2.97,9.06
130.693,6.39,3.95,-2.69,7.98
130.703,3.90,3.72,-3.20,6.26
130.713,1.77,3.67,-4.02,5.73
130.723,0.15,3.77,-4.92,6.20
130.733,-0.80,3.75,-5.58,6.77
130.743,-0.92,3.78,-5.75,6.94
130.753,-0.85,3.96,-5.59,6.91
130.763,-1.27,4.06,-4.82,6.43
130.773,-1.95,4.09,-3.49,5.72
130.783,-2.31,4.50,-2.24,5.53
130.793,-2.67,5.10,-1.04,5.85
130.803,-2.77,5.34,0.19,6.02
130.814,-2.40,5.73,0.88,6.27
130.824,-2.48,6.45,1.39,7.04
130.834,-2.80,6.87,2.00,7.68
130.844,-2.88,7.00,2.62,8.01
130.854,-3.16,6.92,3.44,8.34
130.864,-3.50,6.65,4.53,8.78
130.874,-3.57,6.22,5.71,9.16
130.884,-3.44,5.68,6.88,9.56
130.894,-3.30,5.13,7.85,9.94
130.904,-3.28,4.53,8.56,10.22
130.914,-3.23,4.00,9.21,10.55
130.924,-2.96,3.63,9.92,10.97
130.936,-2.46,3.27,10.34,11.12
130.945,-2.04,2.91,10.72,11.30
130.955,-1.48,2.52,11.02,11.40
130.965,-0.88,2.08,10.86,11.09
130.975,-0.58,1.58,10.35,10.49
130.985,-0.41,1.08,9.79,9.85
130.995,-0.29,0.60,9.17,9.20
131.005,-0.15,0.04,8.54,8.54
131.015,-0.28,-0.55,7.85,7.88
131.025,-0.59,-0.93,6.94,7.02
131.035,-0.92,-1.18,5.95,6.14
131.045,-1.10,-1.46,4.99,5.31
131.055,-1.11,-1.74,4.08,4.57
131.065,-0.79,-1.87,3.40,3.95
131.075,-0.09,-1.98,2.98,3.57
131.085,0.85,-1.99,2.74,3.49
131.096,1.92,-1.72,2.68,3.72
131.106,2.98,-0.95,2.72,4.14
131.116,3.61,0.27,2.35,4.31
131.126,3.75,1.63,1.35,4.31
131.136,3.56,3.18,-0.19,4.78
131.146,3.11,4.55,-2.02,5.86
131.156,2.35,5.63,-3.80,7.19
131.166,1.49,6.31,-5.41,8.44
131.176,0.59,6.72,-6.56,9.41
131.186,0.07,7.10,-7.24,10.15
131.196,0.04,7.44,-7.42,10.51
131.207,0.68,7.65,-7.46,10.70
131.217,1.59,7.52,-7.60,10.81
131.227,2.56,7.19,-7.63,10.79
131.237,3.34,6.53,-7.61,10.57
131.247,3.97,5.60,-7.47,10.15
131.257,4.22,4.65,-7.37,9.68
131.267,3.90,3.62,-7.29,9.02
131.277,3.35,2.58,-7.09,8.26
131.287,2.70,1.69,-6.75,7.46
131.297,2.25,0.93,-6.28,6.73
131.308,1.99,0.34,-5.68,6.03
131.317,1.81,-0.38,-4.73,5.08
131.328,1.68,-1.24,-3.81,4.35
131.337,1.39,-2.17,-3.04,3.98
131.348,0.96,-3.14,-2.30,4.01
131.358,0.46,-3.99,-1.76,4.39
131.368,-0.19,-4.82,-1.50,5.05
131.378,-0.87,-5.65,-1.32,5.86
131.388,-1.20,-6.13,-1.30,6.38
131.398,-1.40,-6.24,-1.38,6.55
131.408,-1.89,-6.35,-1.37,6.77
131.418,-2.57,-6.61,-1.28,7.21
131.428,-3.24,-6.98,-1.26,7.80
131.438,-3.78,-7.27,-1.39,8.31
131.448,-4.10,-7.32,-1.62,8.55
131.458,-4.34,-7.18,-1.94,8.61
131.469,-4.57,-6.91,-2.28,8.59
131.479,-4.72,-6.61,-2.58,8.52
131.489,-4.54,-6.10,-2.87,8.13
131.499,-3.99,-5.22,-3.32,7.36
131.509,-2.99,-4.13,-3.57,6.22
131.519,-1.75,-2.75,-3.31,4.65
131.529,-0.51,-1.40,-2.59,2.99
131.539,0.85,-0.23,-1.24,1.52
131.549,2.62,1.12,0.27,2.86
131.559,4.60,2.58,1.71,5.54
131.569,6.39,3.98,3.06,8.13
131.579,7.82,5.22,4.49,10.42
131.590,8.86,6.00,6.48,12.51
131.599,9.64,6.32,8.26,14.18
131.610,10.10,6.14,8.97,14.84
131.620,9.64,5.62,8.43,13.99
131.630,8.34,4.87,6.81,11.81
131.640,6.69,3.81,4.72,9.03
131.650,5.03,2.61,2.99,6.41
131.660,3.79,1.28,1.60,4.31
131.670,2.75,0.02,0.73,2.85
131.680,1.65,-1.10,0.34,2.01
131.690,0.63,-2.11,0.11,2.21
131.700,-0.22,-2.97,-0.14,2.98
131.710,-0.97,-3.67,-0.48,3.83
131.720,-1.77,-4.20,-0.84,4.64
131.731,-2.70,-4.55,-1.26,5.44
131.741,-3.73,-4.84,-1.76,6.36
131.751,-4.81,-5.06,-2.27,7.35
131.761,-5.92,-5.16,-2.72,8.31
131.771,-6.99,-5.04,-3.08,9.15
131.781,-7.92,-4.77,-3.39,9.85
131.791,-8.82,-4.50,-3.64,10.55
131.801,-9.57,-4.32,-3.77,11.16
131.811,-10.00,-4.20,-3.94,11.54
131.821,-10.15,-4.00,-4.03,11.63
131.831,-9.96,-3.68,-3.82,11.28
131.841,-9.42,-3.11,-3.12,10.40
131.852,-8.39,-2.14,-2.13,8.92
131.862,-6.82,-0.98,-0.95,6.95
131.872,-5.15,0.15,0.24,5.16
131.882,-3.59,1.34,1.27,4.03
131.892,-2.09,2.15,2.13,3.68
131.902,-0.81,2.62,2.51,3.71
131.912,0.81,3.64,2.65,4.58
131.922,4.31,5.15,3.49,7.57
131.932,9.90,6.76,6.45,13.61
131.942,17.37,8.24,10.59,21.95
131.953,23.39,8.95,13.16,28.29
131.962,25.10,8.38,12.30,29.18
131.973,22.61,7.25,8.47,25.21
131.982,17.65,5.85,4.15,19.06
