time,ax,ay,az,atotal
240.458,2.50,0.68,0.28,2.61
240.468,2.32,0.69,-0.03,2.42
240.479,2.10,0.68,-0.36,2.24
240.488,1.87,0.71,-0.55,2.07
240.500,1.67,0.75,-0.48,1.89
240.509,1.63,0.84,-0.18,1.84
240.519,1.61,0.87,0.35,1.86
240.529,1.58,0.69,0.80,1.90
240.539,1.57,0.45,1.01,1.92
240.549,1.50,0.26,1.01,1.83
240.559,1.31,0.08,0.85,1.56
240.569,1.11,-0.06,0.55,1.24
240.579,0.89,-0.13,0.18,0.92
240.589,0.68,-0.24,-0.13,0.74
240.599,0.55,-0.25,-0.53,0.81
240.609,0.38,-0.19,-0.77,0.88
240.620,0.32,-0.13,-0.86,0.93
240.630,0.29,-0.08,-0.89,0.94
240.640,0.33,-0.03,-0.78,0.85
240.650,0.48,-0.07,-0.58,0.76
240.660,0.70,-0.18,-0.37,0.81
240.670,0.84,-0.24,-0.23,0.90
240.680,0.75,-0.34,-0.18,0.84
240.690,0.61,-0.51,-0.17,0.82
240.700,0.50,-0.67,-0.11,0.84
240.711,0.46,-0.78,0.00,0.91
240.720,0.46,-0.90,0.05,1.01
240.730,0.32,-1.06,-0.04,1.11
240.741,0.19,-1.18,-0.13,1.20
240.751,-0.01,-1.20,-0.22,1.22
240.761,-0.12,-1.34,-0.22,1.36
240.771,-0.01,-1.45,-0.10,1.46
240.781,0.05,-1.40,0.06,1.41
240.791,0.19,-1.38,0.18,1.40
240.801,0.36,-1.32,0.17,1.38
240.811,0.43,-1.15,0.06,1.23
240.821,0.53,-0.99,-0.08,1.13
240.831,0.56,-0.89,-0.22,1.08
240.842,0.58,-0.79,-0.33,1.03
240.851,0.55,-0.69,-0.34,0.94
240.862,0.50,-0.60,-0.28,0.83
240.871,0.46,-0.58,-0.20,0.77
240.882,0.46,-0.51,-0.14,0.70
240.892,0.48,-0.37,-0.07,0.60
240.902,0.51,-0.24,0.05,0.56
240.912,0.61,-0.11,0.17,0.65
240.922,0.68,0.03,0.29,0.74
240.932,0.77,0.12,0.38,0.87
240.942,0.85,0.16,0.53,1.02
240.952,0.93,0.17,0.78,1.22
240.963,0.95,0.16,1.09,1.46
240.972,0.94,0.02,1.46,1.73
240.983,0.92,-0.15,1.72,1.96
240.993,0.75,-0.33,2.08,2.23
241.003,0.52,-0.59,2.20,2.33
241.013,0.39,-0.85,2.40,2.57
241.023,0.25,-1.11,2.43,2.69
241.033,0.07,-1.27,2.43,2.74
241.043,-0.00,-1.36,2.34,2.71
241.053,-0.04,-1.26,2.10,2.45
241.063,-0.07,-0.93,1.67,1.91
241.073,-0.30,-0.63,1.11,1.32
241.083,-0.76,-0.55,0.54,1.09
241.093,-1.00,-0.55,0.22,1.16
241.104,-1.26,-0.44,0.07,1.33
241.113,-1.43,-0.38,-0.14,1.49
241.124,-1.77,-0.35,-0.08,1.80
241.134,-2.03,-0.33,0.07,2.05
241.144,-1.97,-0.19,0.03,1.98
241.154,-2.21,-0.02,0.17,2.21
241.164,-2.30,0.28,0.26,2.33
241.174,-2.32,0.71,0.43,2.47
241.184,-2.34,0.98,0.84,2.67
241.194,-2.23,1.00,1.51,2.87
241.204,-2.07,1.04,1.91,3.00
241.214,-1.85,1.14,2.13,3.04
241.225,-1.83,1.16,2.11,3.02
241.234,-1.94,1.08,1.82,2.87
241.245,-2.09,0.96,1.30,2.65
241.255,-2.30,0.87,0.77,2.58
241.265,-2.52,0.86,0.28,2.68
241.275,-2.82,0.90,-0.08,2.96
241.285,-2.99,0.94,-0.18,3.14
241.295,-2.99,1.02,0.18,3.16
241.305,-2.85,1.12,0.70,3.14
241.315,-2.59,1.12,1.14,3.05
241.325,-2.34,1.00,1.40,2.91
241.335,-2.23,0.72,1.55,2.81
241.345,-2.03,0.57,1.63,2.67
241.355,-1.80,0.57,1.68,2.53
241.366,-1.66,0.48,1.52,2.30
241.376,-1.54,0.50,1.23,2.03
241.386,-1.57,0.64,0.90,1.92
241.396,-1.59,0.72,0.56,1.83
241.406,-1.58,0.78,0.28,1.78
241.416,-1.63,0.76,0.24,1.82
241.426,-1.63,0.68,0.25,1.79
241.436,-1.63,0.53,0.33,1.75
241.446,-1.54,0.34,0.47,1.65
241.456,-1.43,0.13,0.53,1.53
241.466,-1.41,-0.04,0.58,1.53
241.476,-1.38,-0.15,0.43,1.45
241.487,-1.33,-0.16,0.23,1.36
241.496,-1.30,-0.13,-0.01,1.31
241.507,-1.28,-0.09,-0.28,1.31
241.517,-1.25,-0.01,-0.43,1.33
241.527,-1.18,0.07,-0.53,1.29
241.537,-1.09,0.08,-0.50,1.20
241.547,-1.03,0.03,-0.37,1.09
241.557,-0.90,-0.02,-0.30,0.95
241.567,-0.82,-0.03,-0.22,0.85
241.577,-0.62,-0.06,-0.16,0.64
241.587,-0.37,-0.06,-0.08,0.38
241.597,0.02,0.16,0.02,0.16
241.608,0.37,0.46,-0.07,0.60
241.617,0.66,0.76,-0.26,1.04
241.628,0.80,1.08,-0.57,1.45
241.638,0.84,1.20,-0.81,1.67
241.648,0.92,1.15,-0.81,1.68
241.658,1.07,1.08,-0.72,1.69
241.668,1.08,0.96,-0.79,1.64
241.678,0.99,0.69,-0.83,1.46
241.688,0.89,0.33,-0.76,1.22
241.698,0.75,0.03,-0.65,1.00
241.708,0.67,-0.31,-0.48,0.88
241.718,0.62,-0.55,-0.29,0.88
241.728,0.61,-0.67,-0.16,0.92
241.738,0.71,-0.71,-0.03,1.00
241.749,0.79,-0.75,0.05,1.09
241.759,0.88,-0.79,0.15,1.19
241.769,1.00,-0.77,0.24,1.28
241.779,1.21,-0.76,0.26,1.45
241.789,1.42,-0.66,0.16,1.58
241.799,1.56,-0.51,-0.13,1.65
241.809,1.59,-0.44,-0.40,1.69
241.819,1.57,-0.42,-0.56,1.72
241.829,1.53,-0.35,-0.68,1.71
241.839,1.45,-0.22,-0.66,1.61
241.849,1.35,-0.18,-0.56,1.47
241.859,1.16,-0.17,-0.45,1.25
241.870,0.97,-0.14,-0.37,1.05
241.879,0.81,-0.10,-0.34,0.88
241.890,0.61,-0.16,-0.27,0.69
241.900,0.46,-0.23,-0.12,0.53
241.910,0.32,-0.31,-0.02,0.44
241.920,0.11,-0.46,-0.02,0.48
241.930,-0.10,-0.56,0.05,0.57
241.940,-0.26,-0.61,0.11,0.67
241.950,-0.49,-0.66,0.06,0.82
241.960,-0.66,-0.65,-0.07,0.92
241.970,-0.70,-0.44,-0.19,0.85
241.980,-0.73,-0.12,-0.36,0.82
241.991,-0.74,0.15,-0.66,1.01
242.000,-0.75,0.43,-0.98,1.31
242.011,-0.73,0.73,-1.15,1.55
242.021,-0.70,0.96,-1.15,1.65
242.031,-0.71,1.15,-0.97,1.66
242.041,-0.54,1.31,-0.70,1.58
242.051,-0.49,1.45,-0.55,1.63
242.061,-0.52,1.53,-0.40,1.66
242.071,-0.59,1.50,-0.23,1.62
242.081,-0.70,1.37,0.03,1.54
242.091,-0.82,1.18,0.40,1.49
242.101,-0.88,0.90,0.99,1.60
242.112,-0.95,0.59,1.48,1.85
242.121,-1.05,0.29,1.72,2.04
242.132,-1.14,0.01,1.70,2.05
242.142,-1.23,-0.09,1.51,1.95
242.152,-1.34,-0.11,1.17,1.78
242.162,-1.39,-0.15,0.82,1.62
242.172,-1.40,-0.14,0.54,1.50
242.182,-1.34,-0.05,0.41,1.40
242.192,-1.26,-0.07,0.35,1.31
242.202,-1.20,-0.18,0.26,1.24
242.212,-1.20,-0.23,0.21,1.24
242.222,-1.19,-0.35,0.20,1.26
242.232,-1.21,-0.43,0.24,1.30
242.242,-1.23,-0.42,0.34,1.34
242.253,-1.18,-0.44,0.50,1.36
242.262,-1.14,-0.47,0.60,1.37
242.273,-1.14,-0.54,0.65,1.42
242.283,-1.07,-0.54,0.72,1.40
242.293,-0.98,-0.41,0.77,1.31
242.303,-1.01,-0.34,0.67,1.26
242.313,-1.04,-0.38,0.64,1.27
242.323,-1.02,-0.39,0.65,1.27
242.334,-0.97,-0.44,0.70,1.27
242.343,-0.88,-0.39,0.86,1.29
242.353,-0.74,-0.24,1.00,1.27
242.363,-0.70,-0.13,1.02,1.24
242.374,-0.67,-0.07,0.88,1.11
242.383,-0.53,0.02,0.81,0.97
242.394,-0.45,0.19,0.77,0.91
242.404,-0.33,0.35,0.63,0.79
242.414,-0.28,0.41,0.41,0.64
242.424,-0.26,0.46,0.19,0.56
242.434,-0.30,0.48,0.04,0.57
242.444,-0.25,0.41,0.02,0.48
242.454,-0.14,0.36,0.11,0.41
242.464,0.03,0.35,0.23,0.42
242.474,0.19,0.37,0.29,0.51
242.484,0.34,0.49,0.31,0.67
242.494,0.50,0.56,0.28,0.80
242.504,0.59,0.51,0.22,0.81
242.515,0.62,0.37,0.12,0.73
242.525,0.63,0.21,0.04,0.67
242.535,0.68,0.07,0.09,0.69
242.545,0.74,-0.10,0.20,0.77
242.555,0.76,-0.30,0.28,0.86
242.565,0.80,-0.51,0.31,1.00
242.575,0.79,-0.75,0.30,1.13
242.585,0.63,-1.06,0.31,1.27
242.595,0.56,-1.35,0.22,1.47
242.605,0.57,-1.51,0.15,1.62
242.615,0.60,-1.61,0.13,1.72
242.625,0.65,-1.64,0.02,1.76
242.636,0.79,-1.63,-0.17,1.82
242.645,0.85,-1.53,-0.36,1.79
242.656,0.84,-1.37,-0.63,1.73
242.666,0.78,-1.27,-0.91,1.75
242.676,0.71,-1.19,-1.14,1.80
242.686,0.68,-1.13,-1.23,1.80
242.696,0.58,-1.09,-1.19,1.71
242.706,0.51,-1.10,-1.11,1.64
242.716,0.58,-1.07,-1.03,1.60
242.726,0.65,-0.99,-0.96,1.53
242.736,0.72,-0.93,-0.89,1.48
242.746,0.82,-0.80,-0.97,1.51
242.756,0.99,-0.68,-1.05,1.59
242.766,1.26,-0.58,-1.03,1.73
242.777,1.58,-0.35,-1.02,1.92
242.787,1.86,-0.14,-1.06,2.14
242.797,2.16,0.10,-1.05,2.40
242.807,2.63,0.50,-0.83,2.80
242.817,3.09,1.00,-0.47,3.29
242.827,3.51,1.33,-0.18,3.76
242.837,3.78,1.61,0.10,4.11
242.847,3.98,1.73,0.46,4.36
242.857,4.23,1.69,0.82,4.63
242.867,4.46,1.62,1.05,4.86
242.877,4.48,1.50,1.06,4.84
242.887,4.27,1.28,0.73,4.52
242.898,4.02,1.01,0.23,4.15
242.908,3.83,0.78,-0.08,3.91
242.918,3.70,0.58,-0.30,3.76
242.928,3.58,0.30,-0.42,3.61
242.938,3.36,-0.02,-0.49,3.39
242.948,3.12,-0.37,-0.51,3.19
242.958,2.98,-0.60,-0.51,3.08
242.968,2.79,-0.75,-0.45,2.93
242.978,2.66,-0.82,-0.37,2.81
242.988,2.59,-0.79,-0.26,2.72
242.998,2.43,-0.73,-0.26,2.55
243.008,2.16,-0.67,-0.35,2.29
243.019,1.94,-0.63,-0.49,2.10
243.028,1.78,-0.61,-0.49,1.94
243.039,1.65,-0.67,-0.29,1.81
243.049,1.57,-0.74,-0.11,1.73
243.059,1.48,-0.77,0.02,1.67
243.069,1.43,-0.78,0.13,1.63
243.079,1.37,-0.77,0.22,1.58
243.089,1.20,-0.77,0.19,1.44
243.099,0.97,-0.77,0.10,1.24
243.109,0.78,-0.76,-0.04,1.09
243.119,0.55,-0.76,-0.10,0.94
243.129,0.25,-0.66,-0.15,0.72
243.139,-0.02,-0.61,-0.21,0.65
243.149,-0.29,-0.57,-0.19,0.67
243.160,-0.53,-0.58,-0.09,0.79
243.170,-0.75,-0.69,-0.01,1.02
243.180,-0.95,-0.68,0.14,1.18
243.190,-1.15,-0.58,0.25,1.31
243.200,-1.31,-0.54,0.33,1.46
243.210,-1.43,-0.48,0.34,1.54
243.220,-1.45,-0.27,0.28,1.51
243.230,-1.43,-0.09,0.16,1.44
243.240,-1.45,0.17,-0.09,1.47
243.250,-1.55,0.58,-0.28,1.68
243.260,-1.52,0.84,-0.29,1.76
243.270,-1.54,0.90,-0.17,1.79
243.281,-1.64,0.80,0.08,1.83
243.291,-1.60,0.49,0.45,1.74
243.301,-1.60,0.12,0.79,1.79
243.311,-1.74,-0.28,0.91,1.98
243.321,-1.91,-0.69,0.88,2.21
243.331,-2.23,-1.01,0.67,2.54
243.341,-2.59,-1.19,0.32,2.87
243.351,-2.82,-1.19,0.10,3.06
243.361,-3.09,-1.05,-0.04,3.26
243.371,-3.17,-0.94,-0.24,3.31
243.381,-3.14,-0.75,-0.29,3.24
243.391,-3.05,-0.58,-0.25,3.12
243.402,-2.89,-0.50,-0.24,2.94
243.411,-2.54,-0.31,-0.08,2.56
243.422,-2.07,-0.05,0.14,2.07
243.432,-1.51,0.17,0.42,1.58
243.442,-1.02,0.41,0.69,1.30
243.452,-0.61,0.60,0.71,1.11
243.462,-0.29,0.68,0.46,0.87
243.472,-0.13,0.80,0.09,0.81
243.482,-0.03,0.87,-0.34,0.93
243.492,0.18,1.00,-0.62,1.19
243.502,0.44,1.11,-0.78,1.43
243.512,0.77,1.21,-0.91,1.70
243.523,1.12,1.28,-0.91,1.93
243.532,1.49,1.30,-0.76,2.11
243.543,1.80,1.26,-0.51,2.25
243.553,2.16,1.24,-0.21,2.50
243.563,2.46,1.23,0.05,2.75
243.573,2.72,1.17,0.20,2.97
243.583,2.85,1.14,0.11,3.07
243.593,2.77,0.97,-0.02,2.93
243.603,2.84,0.89,0.07,2.97
243.613,2.86,0.85,0.32,3.00
243.623,2.80,0.76,0.53,2.95
243.633,2.63,0.55,0.62,2.76
243.643,2.41,0.32,0.66,2.52
243.653,2.06,0.11,0.65,2.17
243.664,1.75,-0.07,0.61,1.86
243.674,1.52,-0.18,0.51,1.62
243.684,1.32,-0.18,0.39,1.39
243.694,1.09,-0.12,0.13,1.10
243.704,0.87,-0.08,-0.15,0.88
243.714,0.66,-0.04,-0.30,0.72
243.724,0.65,-0.05,-0.32,0.73
243.734,0.80,0.04,-0.10,0.80
243.744,1.06,0.16,0.23,1.09
243.754,1.16,0.20,0.45,1.26
243.765,1.24,0.19,0.64,1.41
243.774,1.36,0.13,0.73,1.55
243.784,1.42,0.09,0.77,1.62
243.794,1.43,0.13,0.76,1.63
243.805,1.36,0.09,0.66,1.52
243.815,1.28,-0.02,0.47,1.36
243.825,1.20,-0.10,0.22,1.22
243.835,1.01,-0.21,-0.04,1.03
243.845,0.87,-0.30,-0.25,0.95
243.855,0.74,-0.42,-0.36,0.93
243.865,0.62,-0.55,-0.42,0.93
243.875,0.51,-0.71,-0.42,0.97
243.885,0.40,-0.90,-0.37,1.06
243.895,0.28,-1.07,-0.37,1.16
243.905,0.23,-1.13,-0.37,1.21
243.915,0.19,-1.16,-0.37,1.23
243.926,0.18,-1.17,-0.35,1.23
243.936,0.14,-1.09,-0.39,1.16
243.946,-0.00,-1.02,-0.55,1.16
243.956,-0.10,-1.02,-0.67,1.22
243.966,-0.15,-0.95,-0.71,1.19
243.976,-0.13,-0.89,-0.58,1.07
243.986,-0.01,-0.82,-0.27,0.86
243.996,0.00,-0.81,0.04,0.81
244.006,0.00,-0.90,0.24,0.93
244.016,0.07,-0.97,0.41,1.06
244.027,0.11,-0.96,0.56,1.12
244.036,0.12,-0.86,0.59,1.05
244.047,0.11,-0.71,0.48,0.86
244.057,0.19,-0.56,0.41,0.72
244.067,0.27,-0.45,0.46,0.70
244.077,0.29,-0.33,0.40,0.59
244.087,0.24,-0.29,0.35,0.51
244.097,0.15,-0.31,0.28,0.44
244.107,-0.03,-0.34,0.24,0.42
244.117,-0.18,-0.49,0.31,0.60
244.127,-0.33,-0.67,0.42,0.86
244.137,-0.53,-0.85,0.56,1.14
244.147,-0.69,-1.00,0.70,1.40
244.157,-0.74,-1.22,0.94,1.71
244.168,-0.78,-1.35,1.06,1.89
244.177,-0.80,-1.43,1.13,1.99
244.188,-0.75,-1.46,1.14,2.00
244.198,-0.62,-1.38,1.12,1.88
244.208,-0.49,-1.23,1.03,1.67
244.218,-0.30,-0.97,0.93,1.37
244.228,-0.20,-0.58,0.72,0.95
244.238,-0.20,-0.16,0.43,0.50
244.248,-0.40,0.06,0.14,0.42
244.258,-0.52,0.09,-0.02,0.53
244.268,-0.62,-0.00,-0.04,0.62
244.278,-0.82,-0.10,0.02,0.83
244.288,-1.20,-0.22,-0.07,1.22
244.298,-1.34,-0.02,0.01,1.34
244.309,-1.71,0.07,0.03,1.71
244.319,-2.04,0.05,0.08,2.04
244.329,-2.00,0.33,0.33,2.06
244.339,-2.14,0.60,0.54,2.29
244.349,-2.13,0.75,0.67,2.36
244.359,-1.96,0.91,0.82,2.32
244.369,-1.85,1.20,0.90,2.38
244.379,-1.58,1.54,0.92,2.40
244.389,-1.31,1.94,0.99,2.54
244.399,-1.27,2.11,0.95,2.64
244.409,-1.35,2.16,0.83,2.68
244.419,-1.48,2.27,0.83,2.83
244.430,-1.62,2.36,1.01,3.04
244.439,-1.75,2.26,1.27,3.13
244.450,-1.88,2.12,1.60,3.25
244.460,-1.94,2.03,1.89,3.39
244.470,-1.92,1.87,2.07,3.39
244.480,-1.84,1.73,2.14,3.31
244.490,-1.75,1.70,2.15,3.25
244.500,-1.64,1.61,2.08,3.11
244.510,-1.52,1.49,1.98,2.90
244.520,-1.41,1.47,1.85,2.75
244.530,-1.32,1.49,1.75,2.65
244.540,-1.29,1.42,1.64,2.52
244.551,-1.24,1.18,1.51,2.28
244.560,-1.22,0.94,1.43,2.10
244.571,-1.16,0.72,1.31,1.89
244.581,-1.11,0.50,1.12,1.65
244.591,-1.13,0.33,0.82,1.43
244.601,-1.15,0.25,0.50,1.28
244.611,-1.18,0.28,0.22,1.23
244.621,-1.25,0.33,0.04,1.29
244.631,-1.32,0.30,-0.05,1.36
244.641,-1.42,0.22,-0.07,1.44
244.651,-1.51,0.08,0.02,1.51
244.661,-1.57,-0.04,0.14,1.57
244.671,-1.53,-0.12,0.26,1.56
244.681,-1.53,-0.17,0.29,1.57
244.692,-1.56,-0.31,0.20,1.60
244.702,-1.54,-0.49,0.17,1.62
244.712,-1.53,-0.56,0.14,1.64
244.722,-1.48,-0.58,0.10,1.59
244.732,-1.37,-0.59,0.10,1.50
244.742,-1.25,-0.57,0.15,1.38
244.752,-1.02,-0.55,0.22,1.18
244.762,-0.79,-0.47,0.23,0.95
244.772,-0.58,-0.42,0.18,0.74
244.782,-0.31,-0.49,0.09,0.58
244.792,-0.09,-0.47,0.04,0.48
244.802,0.12,-0.41,-0.06,0.43
244.813,0.35,-0.37,-0.07,0.51
244.823,0.51,-0.29,-0.13,0.61
244.833,0.57,-0.17,-0.28,0.66
244.843,0.61,0.01,-0.47,0.77
244.853,0.64,0.21,-0.51,0.84
244.863,0.65,0.32,-0.51,0.89
244.873,0.65,0.36,-0.47,0.88
244.883,0.72,0.38,-0.36,0.89
244.893,0.76,0.35,-0.23,0.87
244.903,0.80,0.25,-0.12,0.85
244.913,0.85,0.13,-0.00,0.86
244.923,0.75,-0.08,0.07,0.76
244.934,0.69,-0.31,0.12,0.77
244.944,0.61,-0.48,0.16,0.80
244.954,0.57,-0.60,0.20,0.85
244.964,0.63,-0.65,0.26,0.94
244.974,0.69,-0.66,0.17,0.97
244.984,0.79,-0.70,0.03,1.06
244.994,0.93,-0.72,-0.21,1.19
245.004,0.97,-0.72,-0.51,1.31
245.014,0.94,-0.72,-0.80,1.43
245.024,0.86,-0.69,-1.09,1.55
245.034,0.67,-0.63,-1.31,1.60
245.044,0.53,-0.63,-1.38,1.61
245.055,0.40,-0.64,-1.28,1.48
245.065,0.34,-0.68,-0.95,1.21
245.075,0.31,-0.76,-0.47,0.95
245.085,0.34,-0.87,0.06,0.94
245.095,0.41,-0.99,0.41,1.15
245.105,0.44,-1.04,0.43,1.20
245.115,0.39,-1.08,0.25,1.18
245.125,0.15,-1.31,-0.00,1.32
245.135,-0.05,-1.45,-0.09,1.46
245.145,-0.21,-1.54,-0.38,1.60
245.155,-0.36,-1.54,-0.60,1.69
245.165,-0.28,-1.39,-0.71,1.59
245.176,-0.16,-1.12,-0.71,1.34
245.185,0.01,-0.58,-0.65,0.87
245.196,0.11,0.18,-0.64,0.68
245.206,0.13,1.09,-0.66,1.28
245.216,0.09,1.90,-0.66,2.02
245.226,0.02,2.56,-0.39,2.59
245.236,-0.22,2.83,0.17,2.85
245.246,-0.43,2.74,0.81,2.89
245.256,-0.36,2.61,1.81,3.19
245.266,-0.37,2.21,2.62,3.45
245.276,-0.26,1.73,3.13,3.58
245.286,-0.17,1.42,3.32,3.62
245.296,-0.24,1.11,3.00,3.21
245.306,-0.46,0.85,2.33,2.52
245.317,-0.75,0.68,1.51,1.82
245.327,-0.93,0.61,0.73,1.33
245.337,-1.02,0.54,0.25,1.18
245.347,-0.99,0.43,-0.06,1.08
245.357,-0.91,0.30,-0.06,0.96
245.367,-0.95,0.02,0.11,0.96
245.377,-1.06,-0.45,0.21,1.17
245.387,-1.20,-0.91,0.28,1.53
245.397,-1.28,-1.22,0.36,1.81
245.407,-1.33,-1.42,0.55,2.03
245.417,-1.46,-1.52,0.49,2.16
245.427,-1.45,-1.50,0.27,2.11
245.439,-1.30,-1.30,0.01,1.84
245.448,-1.21,-1.02,-0.27,1.60
245.458,-1.09,-0.95,-0.45,1.52
245.468,-1.04,-0.98,-0.43,1.49
245.478,-0.98,-0.97,-0.31,1.41
245.488,-0.84,-0.89,-0.20,1.24
245.498,-0.65,-0.66,-0.02,0.93
245.508,-0.58,-0.37,0.11,0.70
245.518,-0.43,-0.22,0.21,0.53
245.528,-0.37,0.13,0.26,0.47
245.538,-0.40,0.52,0.27,0.71
245.548,-0.26,0.70,0.37,0.84
245.558,-0.14,0.85,0.45,0.97
245.568,-0.02,1.06,0.47,1.16
245.579,0.05,1.36,0.42,1.43
245.588,0.03,1.65,0.30,1.68
245.599,0.11,1.90,0.11,1.90
245.609,0.19,2.05,-0.01,2.06
245.619,0.22,2.12,-0.16,2.14
245.629,0.28,2.10,-0.29,2.14
245.639,0.26,1.96,-0.30,2.00
245.649,0.22,1.69,-0.20,1.72
245.659,0.27,1.31,-0.04,1.34
245.669,0.37,0.92,0.22,1.01
245.679,0.23,0.40,0.35,0.58
245.689,0.16,-0.10,0.33,0.39
245.700,0.03,-0.61,0.32,0.69
245.710,-0.04,-1.07,0.20,1.09
245.720,-0.12,-1.46,0.03,1.46
245.730,-0.12,-1.77,-0.14,1.78
245.740,-0.08,-1.97,-0.28,2.00
245.750,-0.04,-2.11,-0.49,2.16
245.760,0.06,-2.16,-0.57,2.24
245.770,0.33,-2.24,-0.51,2.32
245.780,0.65,-2.30,-0.45,2.43
245.790,0.88,-2.37,-0.35,2.55
245.800,1.08,-2.53,-0.22,2.76
245.810,1.24,-2.63,-0.18,2.91
245.820,1.35,-2.65,-0.23,2.98
245.830,1.43,-2.63,-0.33,3.01
245.841,1.41,-2.52,-0.51,2.93
245.851,1.24,-2.42,-0.69,2.81
245.861,1.13,-2.32,-0.79,2.70
245.871,1.20,-2.09,-0.75,2.52
245.881,1.46,-1.63,-0.59,2.27
245.891,1.72,-1.13,-0.35,2.08
245.901,1.95,-0.71,-0.27,2.10
245.911,2.23,-0.21,-0.27,2.25
245.921,2.57,0.40,-0.13,2.61
245.931,2.88,0.81,-0.09,2.99
245.942,2.86,1.02,-0.14,3.04
245.952,2.70,1.00,-0.25,2.89
245.962,2.44,0.90,-0.28,2.61
245.972,2.32,0.96,-0.15,2.52
245.982,2.40,1.26,0.08,2.72
245.992,2.55,1.62,0.30,3.03
246.002,2.78,1.76,0.53,3.34
246.012,3.10,1.88,0.73,3.70
246.022,3.49,2.03,0.72,4.10
246.032,3.69,2.10,0.43,4.27
246.042,3.52,2.07,-0.18,4.09
246.052,3.24,1.96,-0.76,3.86
246.062,2.93,1.78,-1.16,3.61
246.072,2.60,1.55,-1.28,3.29
246.083,2.24,1.30,-1.08,2.81
246.093,1.98,0.99,-0.71,2.32
246.103,1.78,0.66,-0.38,1.94
246.113,1.52,0.31,-0.18,1.56
246.123,1.43,0.02,-0.15,1.44
246.133,1.24,-0.14,-0.15,1.26
246.143,1.07,-0.15,-0.21,1.10
246.153,0.99,-0.15,-0.35,1.06
246.163,0.80,-0.26,-0.53,0.99
246.173,0.65,-0.39,-0.66,1.01
246.183,0.52,-0.48,-0.75,1.03
246.193,0.39,-0.52,-0.79,1.02
246.203,0.27,-0.64,-0.76,1.03
246.213,0.18,-0.80,-0.69,1.07
246.224,0.18,-0.90,-0.66,1.13
246.233,0.11,-0.95,-0.69,1.18
246.244,0.04,-0.91,-0.79,1.21
246.254,0.02,-0.80,-0.95,1.24
246.264,-0.07,-0.65,-1.08,1.26
246.274,0.01,-0.48,-1.06,1.16
246.284,0.11,-0.36,-1.00,1.07
246.294,0.20,-0.19,-0.94,0.98
246.304,0.19,-0.03,-0.83,0.85
246.314,0.22,0.05,-0.56,0.60
246.324,0.23,0.06,-0.19,0.30
246.334,0.26,0.06,0.13,0.30
246.345,0.13,0.08,0.43,0.45
246.355,-0.15,0.14,0.56,0.60
246.365,-0.39,0.24,0.63,0.78
246.375,-0.67,0.27,0.71,1.01
246.385,-0.85,0.23,0.76,1.17
246.395,-1.01,0.18,0.77,1.28
246.405,-1.10,0.14,0.75,1.34
246.415,-1.09,0.15,0.70,1.31
246.425,-1.01,0.14,0.63,1.20
246.435,-0.84,0.11,0.51,0.99
246.445,-0.69,0.04,0.30,0.75
246.455,-0.59,-0.05,0.07,0.59
246.466,-0.55,-0.16,-0.22,0.61
246.476,-0.46,-0.22,-0.48,0.70
246.486,-0.33,-0.16,-0.66,0.76
246.496,-0.24,-0.20,-0.70,0.77
246.506,-0.15,-0.37,-0.62,0.74
246.516,-0.10,-0.62,-0.41,0.75
246.526,0.06,-0.87,-0.21,0.90
246.536,0.20,-1.01,0.09,1.04
246.546,0.19,-1.15,0.17,1.18
246.556,0.09,-1.30,0.11,1.31
246.566,-0.02,-1.37,0.11,1.37
246.576,-0.13,-1.44,-0.05,1.45
246.587,-0.23,-1.47,-0.12,1.50
246.596,-0.35,-1.39,-0.14,1.45
246.607,-0.51,-1.28,-0.17,1.39
246.617,-0.49,-1.27,-0.06,1.36
246.627,-0.31,-1.24,0.22,1.30
246.637,-0.02,-1.16,0.43,1.24
246.647,0.32,-1.04,0.56,1.23
246.657,0.74,-0.77,0.68,1.27
246.667,1.17,-0.36,0.69,1.40
246.677,1.44,0.06,0.49,1.53
246.687,1.54,0.31,0.22,1.59
246.697,1.53,0.54,0.12,1.63
246.708,1.57,0.79,0.08,1.76
246.717,1.60,0.99,0.18,1.89
246.728,1.62,1.08,0.48,2.00
246.738,1.65,1.04,0.76,2.09
246.748,1.57,0.92,0.93,2.04
246.758,1.40,0.69,0.86,1.78
246.768,1.35,0.51,0.53,1.54
246.778,1.19,0.45,0.04,1.27
246.788,1.01,0.49,-0.41,1.19
246.798,0.82,0.55,-0.62,1.16
246.808,0.65,0.50,-0.67,1.06
246.818,0.62,0.46,-0.47,0.91
246.828,0.77,0.51,0.04,0.92
246.838,0.96,0.60,0.53,1.24
246.849,0.93,0.58,0.86,1.39
246.859,0.84,0.44,0.99,1.38
246.869,0.70,0.29,0.97,1.23
246.879,0.56,0.17,0.89,1.06
246.889,0.54,0.15,0.79,0.97
246.899,0.50,0.21,0.72,0.90
246.909,0.49,0.21,0.67,0.85
246.919,0.52,0.18,0.52,0.76
246.929,0.46,0.23,0.32,0.61
246.939,0.36,0.20,0.01,0.41
246.949,0.32,0.07,-0.19,0.38
246.959,0.37,0.01,-0.22,0.43
246.969,0.46,-0.05,-0.15,0.49
246.979,0.59,-0.12,-0.10,0.61
246.990,0.63,-0.12,-0.14,0.66
247.000,0.55,-0.14,-0.33,0.66
247.010,0.37,-0.32,-0.52,0.71
